id,tweetText,tweetURL,type,handle,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1011749048796221441,@Chakis2005Diaz QUÉ BELLEZAAAA,https://x.com/undefined/status/1011749048796221441,tweet,@undefined,3,0,4,77,-,0,2018-06-26 18:12:25,,
1011679240524304384,@panquesito744 Es una OBRA DE ARTE! Jajajaja!,https://x.com/undefined/status/1011679240524304384,tweet,@undefined,1,0,3,58,-,0,2018-06-26 13:35:01,,
1011678792144904195,@SpooKy8559 JAJAJAJA! Me siento mal por no haberlo visto! Se merecía su lugar en el video!,https://x.com/undefined/status/1011678792144904195,tweet,@undefined,0,0,1,35,-,0,2018-06-26 13:33:14,,
1011678568047312897,@ana_salas5 TODOS RAROS ESOS DUDES,https://x.com/undefined/status/1011678568047312897,tweet,@undefined,2,0,5,35,-,0,2018-06-26 13:32:21,,
1011677799961235456,@ibarrasolpdc_ JAJAJA! Demasiados memes por verrr!,https://x.com/undefined/status/1011677799961235456,tweet,@undefined,1,0,2,17,-,0,2018-06-26 13:29:18,,
1011677693040037894,"¡La tercera edición de reaccionando a memes está aquí, amigos míos!

En esta ocasión presentamos los mejores momazos del mundial de futbol. ¡TREMENDO PEDAZO DE ARTE! Joyones que me mandaron JAJAJA. Espero que lo disfruten :D

https://t.co/sM41KLxxAJ https://t.co/uKb5nGHeD8",https://x.com/undefined/status/1011677693040037894,tweet,@undefined,55,8,345,4683,-,2,2018-06-26 13:28:52,https://pbs.twimg.com/media/Dgoy4KnVMAAb9w5.jpg,
1011462843751755776,@LoadDesign4u @IdeasAbstractas DAFUCCCKKKK,https://x.com/undefined/status/1011462843751755776,tweet,@undefined,0,0,1,28,-,0,2018-06-25 23:15:08,,
1011400039372075008,@LizMagdalenoAv1 @JuanBertheau Capturaste el momento PRECISO!!! QUÉ ÉPICOOO!!!,https://x.com/undefined/status/1011400039372075008,tweet,@undefined,1,0,2,15,-,0,2018-06-25 19:05:34,,
1011399081892040704,"De nada, un placer https://t.co/qB6rKwSV7S",https://x.com/undefined/status/1011399081892040704,tweet,@undefined,196,55,1786,23722,-,14,2018-06-25 19:01:46,https://pbs.twimg.com/media/Dgk2DqjUcAAJqs6.jpg,
1011398335276683266,@wonicawartinez JAJAJAJA!!! EL VIIIICCCCC!!!!,https://x.com/undefined/status/1011398335276683266,tweet,@undefined,3,0,7,120,-,0,2018-06-25 18:58:48,,
1011095349145022464,@LenguasDeGato MAÑANAAA!,https://x.com/undefined/status/1011095349145022464,tweet,@undefined,19,0,19,801,-,0,2018-06-24 22:54:51,,
1011095275706994688,@rix Pero se llama SERGIOOOO 😏,https://x.com/undefined/status/1011095275706994688,tweet,@undefined,15,0,57,1597,-,0,2018-06-24 22:54:33,,
1011094487052021760,"Les aviso que mañana, así es MAÑANA, voy a grabar un video de memes!

Así que déjense caer con la mejor mercancía que tengan, mándenme los más chidos respondiendo a este tuit, QUE LLUEVAN LOS MEMERENGUES!!!",https://x.com/undefined/status/1011094487052021760,tweet,@undefined,1064,15,711,13147,-,11,2018-06-24 22:51:25,,
1011076085688291328,"@ElvisRod_ Oye, gracias por notarlo, tíoooo!!! 😏",https://x.com/undefined/status/1011076085688291328,tweet,@undefined,1,0,6,287,-,0,2018-06-24 21:38:18,,
1011075761342681090,@alexanderjos4 Exactamente así!!!,https://x.com/undefined/status/1011075761342681090,tweet,@undefined,1,0,6,169,-,0,2018-06-24 21:37:01,,
1011074904018640896,"Wow, ¡comentarios muy fuertes en el video de hoy! Y eso que, como siempre, no di mi opinión. Yo sólo les cuento las bases y traduzco lo que estoy viendo.

Pero ¿saben algo? Me gusta tener público que opina. Saber que hay gente viéndome y escuchándome a detalle inspira muchísimo.",https://x.com/undefined/status/1011074904018640896,tweet,@undefined,117,18,379,9716,-,2,2018-06-24 21:33:36,,
1011072245236629504,"@jucaviapri EXCELENTE CONSEJO, PERROOO 🤣🤣",https://x.com/undefined/status/1011072245236629504,tweet,@undefined,11,0,58,1947,-,0,2018-06-24 21:23:02,,
1011009874015076352,"Estoy muy feliz porque sí pude arreglar mi agenda para estar en México para las elecciones!!! :)

Ya sólo falta una semana! 😱 Recuerden que votar es nuestro derecho, y también nuestra responsabilidad.",https://x.com/undefined/status/1011009874015076352,tweet,@undefined,148,18,956,15350,-,0,2018-06-24 17:15:12,,
1010966713955954689,"Damos un recorrido por los días comunistas, platicamos con locales y analizamos carteles de propaganda para descubrir cómo era Rusia en el pasado... 📕☭ ¡SÚPER INTERESANTE!

Disfruté muchísimo hacer este video, en verdad espero que les guste :D

https://t.co/pixAh0Br2t https://t.co/L1lG71el9H",https://x.com/undefined/status/1010966713955954689,tweet,@undefined,40,6,215,3435,-,1,2018-06-24 14:23:42,https://pbs.twimg.com/media/Dgess8kUEAA26pA.jpg,
1010962868433571840,@Dmjs311 Te lo echas cuando termine el juegoooo 😏😏😏,https://x.com/undefined/status/1010962868433571840,tweet,@undefined,1,0,1,32,-,0,2018-06-24 14:08:25,,
1010954614475239424,@hernangajardo HÁGALO COMPAAAA,https://x.com/undefined/status/1010954614475239424,tweet,@undefined,1,0,1,17,-,0,2018-06-24 13:35:37,,
1010954545684471808,"@JuanUzielTorres QUÉ?!! No me había percatado 😱

Pues todos los videos son especiales, así que supongo que sí 😏",https://x.com/undefined/status/1010954545684471808,tweet,@undefined,2,1,1,32,-,0,2018-06-24 13:35:20,,
1010954373571186688,@HernanGajardo75 @MdgDiana16 @_Davecruz A mí igual me han encantaooo :D,https://x.com/undefined/status/1010954373571186688,tweet,@undefined,0,0,1,13,-,0,2018-06-24 13:34:39,,
1010708362483437568,Cuando te tomas muchas selfies https://t.co/64oJQCY4WG,https://x.com/undefined/status/1010708362483437568,tweet,@undefined,199,38,1573,25277,-,8,2018-06-23 21:17:06,https://pbs.twimg.com/media/DgbB44ZU8AAoUNd.jpg,
1010660546071486465,"@mysterio94 @yosoy8a Waaawwww, qué perrona ilustración 🤣",https://x.com/undefined/status/1010660546071486465,tweet,@undefined,3,1,13,672,-,0,2018-06-23 18:07:06,,
1010660408355672064,@mieles2001 @yosoy8a JAJAJAJAJA!!!,https://x.com/undefined/status/1010660408355672064,tweet,@undefined,0,0,14,701,-,0,2018-06-23 18:06:33,,
1010659859665162242,"Debido al chiste que se traen en internet, decidí ir a comprarme la playera de Ochoa. Jajajaja.

Si vamos a subirnos al tren, hay que subirnos bien ⚽️🚂 https://t.co/YZDFUg7Ni1",https://x.com/undefined/status/1010659859665162242,tweet,@undefined,205,67,1906,22928,-,6,2018-06-23 18:04:22,https://pbs.twimg.com/media/DgaVxgwU0AAl3P2.jpg,
1010567899193454592,"¡QUÉ EXCELENTE JUEGOOO!

Buenísimo el golazo de México, excelente el gol de Corea, muy reñido, y WOW, ¡los coreanos juegan pesado!

A celebrar bonito, a celebrar con respeto, ¡que la selección mexicana pasa a la siguiente ronda! Felicidades a ambos equipos 🇰🇷⚽️🇲🇽",https://x.com/undefined/status/1010567899193454592,tweet,@undefined,256,65,3070,27007,-,7,2018-06-23 11:58:57,,
1010536649925824512,@VargasCorp_ Aún nel prrroooo 😏,https://x.com/undefined/status/1010536649925824512,tweet,@undefined,3,0,5,161,-,0,2018-06-23 09:54:46,,
1010341200640045056,@NicolasRJ45 Soy la definición PERFECTA de un villamelón. Lo admito JAJAJA,https://x.com/undefined/status/1010341200640045056,tweet,@undefined,3,0,2,182,-,0,2018-06-22 20:58:08,,
1010340609578684431,"Oigan, nada de desvelarse hoy, que México juega mañana tempranito, y tenemos que estar despiertos, eh?!

De verdad estoy emocionado!!! 🇲🇽⚽️",https://x.com/undefined/status/1010340609578684431,tweet,@undefined,246,66,1811,21715,-,0,2018-06-22 20:55:47,,
1010311113345503238,Esta foto es a las 3 de la madrugada. Por eso les llaman las noches blancas de Rusia 🇷🇺 https://t.co/ZVA9HrrrFJ,https://x.com/undefined/status/1010311113345503238,tweet,@undefined,145,56,1482,25705,-,16,2018-06-22 18:58:34,https://pbs.twimg.com/media/DgVYmQ2U8AAGo8Q.jpg,
1009914040381034496,Los dos Luisillos son MUCHO más épicos que los dos Spider-mans https://t.co/RKVK0ZF8XK,https://x.com/undefined/status/1009914040381034496,tweet,@undefined,160,60,3779,29073,-,24,2018-06-21 16:40:45,https://pbs.twimg.com/media/DgPvdldWsAEPnlU.jpg,
1009906096633466880,@YouTubeMexico aweboooo con catsup 😏,https://x.com/undefined/status/1009906096633466880,tweet,@undefined,3,0,13,262,-,0,2018-06-21 16:09:11,,
1009905805754281984,@YouTubeEspanol @SUPERTEAMST GRACIAS 😍😍😍,https://x.com/undefined/status/1009905805754281984,tweet,@undefined,3,1,8,114,-,0,2018-06-21 16:08:01,,
1009862426337177600,"¡Sha estamos viendo a Argentiiiinaaaaa!

¡A GANAR, CRACKS! 🔥⚽️🇦🇷 https://t.co/O1lRgBAD3Z",https://x.com/undefined/status/1009862426337177600,tweet,@undefined,397,151,1132,17221,-,8,2018-06-21 13:15:39,"https://pbs.twimg.com/media/DgPAhQuX4AAoQHr.jpg,https://pbs.twimg.com/media/DgPAhQwX4AQO4_-.jpg",
1009859002006728710,@MrMaikboss JAJAJAJA! Excelenteeee!!!!!,https://x.com/undefined/status/1009859002006728710,tweet,@undefined,0,0,3,25,-,0,2018-06-21 13:02:03,,
1009858370285731841,@ibarrasolpdc_ SIIII :D,https://x.com/undefined/status/1009858370285731841,tweet,@undefined,1,0,3,20,-,0,2018-06-21 12:59:32,,
1009858334109978624,@soykenna ESTOY FLIPANDOOOO!!!,https://x.com/undefined/status/1009858334109978624,tweet,@undefined,5,1,3,44,-,0,2018-06-21 12:59:23,,
1009858109085495297,"¡Así es, amigos míos! Luisillo El Gordillo está de vuelta, ahora recorriendo las calles de Rusia...

¿Qué cosas mórbidas se comen en esta parte del mundo? En este video, lo averiguamos 🇷🇺🍗🥄🍲

https://t.co/yMs5fxebKZ https://t.co/3QKsbefuM1",https://x.com/undefined/status/1009858109085495297,tweet,@undefined,43,3,187,2769,-,0,2018-06-21 12:58:30,https://pbs.twimg.com/media/DgO8lzEWsAUX8aL.jpg,
1009854207682383872,@itsbabyface_ JAJAJAJA! Todo bajo control 😏,https://x.com/undefined/status/1009854207682383872,tweet,@undefined,0,0,4,47,-,0,2018-06-21 12:42:59,,
1009811645311406080,@MaxiiD15 El momento PRECISO!!! 😏🔥🔥,https://x.com/undefined/status/1009811645311406080,tweet,@undefined,0,0,9,230,-,0,2018-06-21 09:53:52,,
1009809414575067136,"Hoy celebramos 16 MILLONES, amigos míos!!! Me pone muy feliz saber que cada día miles de personas deciden unirse a la aventura. 

GRACIAS! Sigamos demostrando que somos los más chidos :’D https://t.co/4whAMWDyYu",https://x.com/undefined/status/1009809414575067136,tweet,@undefined,269,61,1310,19004,-,2,2018-06-21 09:45:00,https://pbs.twimg.com/media/DgOQSCXWsAIPNce.jpg,
1009745607894978560,@diegoLu77231471 SIIII!!!! Somos jefeeeessss 😍😍😍,https://x.com/undefined/status/1009745607894978560,tweet,@undefined,1,0,1,13,-,0,2018-06-21 05:31:27,,
1009362371612237825,@OdiosaLaDiosa @JuanBertheau TENGO MIEDO,https://x.com/undefined/status/1009362371612237825,tweet,@undefined,2,0,8,506,-,0,2018-06-20 04:08:37,,
1009293223502794752,"@JuanBertheau BABUSHKAAAA! Mi abuelita hermosa 😍 Gracias por acompañarme en este momento tan importante en mi vida, amigo!!! ❤️🇷🇺👵🏻",https://x.com/undefined/status/1009293223502794752,tweet,@undefined,44,4,291,9126,-,1,2018-06-19 23:33:50,,
1009289855430471682,@GabyCamm @JuanBertheau Whaaaatttt?!!! Está mega jefaaa 😍🤣🤣,https://x.com/undefined/status/1009289855430471682,tweet,@undefined,1,0,4,198,-,0,2018-06-19 23:20:27,,
1009287730281492480,Momentos muy chidos con este prro @JuanBertheau 🔥 https://t.co/fCO5bYJNMo,https://x.com/undefined/status/1009287730281492480,tweet,@undefined,86,36,534,16590,-,2,2018-06-19 23:12:01,https://pbs.twimg.com/media/DgG10yCWsAAsyQp.jpg,
1009039212144922625,"HOY JUEGA COLOMBIAAAA!!! 🇨🇴⚽️

Ánimo, hoy se gana!!! 😁 https://t.co/HLizxs4O3w",https://x.com/undefined/status/1009039212144922625,tweet,@undefined,618,424,2729,35705,-,3,2018-06-19 06:44:29,https://pbs.twimg.com/media/DgDTzgLW0AAPNVK.jpg,
1009000672367464448,@alanxelmundo Me cayó perrísimo este tuit 🤣😍,https://x.com/undefined/status/1009000672367464448,tweet,@undefined,24,0,30,2503,-,1,2018-06-19 04:11:21,,
1008854009376059392,@HailLCE @JuanBertheau ECHÁNDOSE LA TRANSMISIÓN EL PERRAZOOOO,https://x.com/undefined/status/1008854009376059392,tweet,@undefined,6,0,18,358,-,0,2018-06-18 18:28:34,,
1008847279258787845,"Llegamos a nuestro cuarto y nuestra tina estaba así...

TENGO MIEDO https://t.co/guRGEDN3fj",https://x.com/undefined/status/1008847279258787845,tweet,@undefined,191,65,642,15033,-,4,2018-06-18 18:01:49,https://pbs.twimg.com/media/DgAlPHbXkAEGDTR.jpg,
1008828604275417089,"La chidez está en Rusia! 🇷🇺 El primer video está ready pa que lo vean!

Buenas reacciones que grabé 🤣 Ustedes también grábense reaccionando a los juegos y súbanlos usando #ReactionChallenge

¡BRUTAL! ⚽️

@budweiser #PartnersWithBud  #DrinkResponsibly

https://t.co/SEmUOFzRs0 https://t.co/dpJVDrwJFi",https://x.com/undefined/status/1008828604275417089,tweet,@undefined,66,5,225,3782,-,1,2018-06-18 16:47:37,https://pbs.twimg.com/media/DgAUQtNX4AErGJn.jpg,
1008797229770002433,"Hmm... 🤔 

YouTube no me carga... Vaya, ni siquiera puedo abrir la página...

¿Ustedes sí pueden abrirla? ¡¿POS ASÍ CÓMO VAMOS A SUBIR EL CHIDO VIDEO?!",https://x.com/undefined/status/1008797229770002433,tweet,@undefined,412,9,388,9481,-,1,2018-06-18 14:42:56,,
1008428060214026240,Unas fotos en la cancha https://t.co/zbjrzKuIhd,https://x.com/undefined/status/1008428060214026240,tweet,@undefined,276,144,4141,32690,-,21,2018-06-17 14:15:59,"https://pbs.twimg.com/media/Df6n-GHXUAABCod.jpg,https://pbs.twimg.com/media/Df6n-GIWkAAtTWF.jpg",
1008413222720983042,@LoadDesign4u @JuanBertheau A BERTH LE QUEDA DE BOLAS,https://x.com/undefined/status/1008413222720983042,tweet,@undefined,2,0,9,252,-,0,2018-06-17 13:17:02,,
1008407328654229508,"Oigan, qué JUEGAZO! No sólo porque México ganó; estuvo entretenido, reñido, lleno de jugadas buenísimas, paradones de ambos porteros, faltas riesgosas...

No sé mucho de fútbol, pero UF cómo me divertí. BUENÍSIMO!!! Felicidades a la Selección!!! ⚽️🇲🇽🇩🇪🇷🇺",https://x.com/undefined/status/1008407328654229508,tweet,@undefined,244,44,2988,35284,-,11,2018-06-17 12:53:37,,
1008361517614542848,Estamos ya en Rusia!!!! Listos para ver a México GANAR!!!! 🇲🇽🇩🇪🇷🇺 ⚽️ https://t.co/UxT7Tx3rcg,https://x.com/undefined/status/1008361517614542848,tweet,@undefined,502,334,5667,62464,-,26,2018-06-17 09:51:34,"https://pbs.twimg.com/media/Df5rcJIW4AAUMbn.jpg,https://pbs.twimg.com/media/Df5rcHsW4AA4_X1.jpg",
1008133222084071425,"Oh shit...

Aterrizo en Rusia para enterarme del horrendo suceso con el taxista...

Nos rodea gente muy loca, amigos. Mis mejores deseos a las familias de los afectados.",https://x.com/undefined/status/1008133222084071425,tweet,@undefined,111,2,709,14696,-,8,2018-06-16 18:44:25,,
1008043891478671362,"@memodactilo Jajajaja! “De hecho vas la Unión Soviética reducida, LUISITO IGNORANTEEEE”",https://x.com/undefined/status/1008043891478671362,tweet,@undefined,3,0,1,143,-,0,2018-06-16 12:49:26,,
1008039527250841600,@ernestoangel12 Un nepesaurio,https://x.com/undefined/status/1008039527250841600,tweet,@undefined,5,0,6,320,-,0,2018-06-16 12:32:06,,
1008039173935259650,"Vámonos a MOTHER RUSIAAA!!!

🛩 🇷🇺 🛩 🇷🇺 🛩 🇷🇺 🛩

La chidez se desbordará. https://t.co/PrZGmIZ93R",https://x.com/undefined/status/1008039173935259650,tweet,@undefined,203,64,1050,24234,-,3,2018-06-16 12:30:42,https://pbs.twimg.com/media/Df1GRKnWAAE83HG.jpg,
1008038038214148107,@Juanswat4 Jajajaja! Me lo hubiera merecido!!!,https://x.com/undefined/status/1008038038214148107,tweet,@undefined,0,1,0,18,-,0,2018-06-16 12:26:11,,
1008026264182063112,@seokjxnxtear De hecho es LGBTQYR,https://x.com/undefined/status/1008026264182063112,tweet,@undefined,3,3,2,51,-,0,2018-06-16 11:39:24,,
1008026091234177027,@keylamtz3_ grasias xd,https://x.com/undefined/status/1008026091234177027,tweet,@undefined,8,1,10,187,-,1,2018-06-16 11:38:43,,
1008023536873672705,"En esta ocasión, nuestro fiel aventurero Luisillo se adentra en un desfile de orgullo gay para experimentar y perder el control. ¿Con qué locuras se topó? ¿Dejó su alma sobre la pista de baile?

Descúbranlo en el nuevo video...

https://t.co/tR1OZUX5Ka https://t.co/SqLFfS3V3B",https://x.com/undefined/status/1008023536873672705,tweet,@undefined,60,9,255,3655,-,3,2018-06-16 11:28:34,https://pbs.twimg.com/media/Df04B5qXkAA0Y1V.jpg,
1007737079772647426,@Elgrangamer8 ALVVV TENGO MIEDO,https://x.com/undefined/status/1007737079772647426,tweet,@undefined,2,1,5,320,-,0,2018-06-15 16:30:17,,
1007736755024531458,Entre todos los gemelos podríamos pronto armar un ejército https://t.co/GEDp5391yS,https://x.com/undefined/status/1007736755024531458,tweet,@undefined,163,24,1168,15991,-,12,2018-06-15 16:28:59,https://pbs.twimg.com/media/DfwzO00WsAAtye2.jpg,
1007322074719969281,"Mientras más lugares conozco, más me doy cuenta de que no está bien ver a niños trabajando en la calle. No debería ser considerado algo normal en ningún lugar.

Es de las cosas que más me duele ver siempre que regreso a mi país.",https://x.com/undefined/status/1007322074719969281,tweet,@undefined,96,22,1632,16026,-,2,2018-06-14 13:01:12,,
1007122566312587264,"Ya en unos días nos vamos para Rusia, amigos... 😏 🇷🇺 

KEPERRAEMOSION",https://x.com/undefined/status/1007122566312587264,tweet,@undefined,141,23,547,14190,-,1,2018-06-13 23:48:25,,
1006990121831485440,@villalobossebas ORA YAAAAA,https://x.com/undefined/status/1006990121831485440,tweet,@undefined,19,1,40,703,-,0,2018-06-13 15:02:08,,
1006990033579053057,"ÓPALE! @OldSpiceLA es TAAAN poderoso que además de quitar el aroma del miedo manda nuestros mensajes hasta Rusia! Participa mandando las razones por las cuales #MexicoNoHueleAMiedo
Vean el link de abajo para que vean mi lugar en el estadio 😏 Quiero leer sus razones 🔥 https://t.co/8GSjJ2Hlxr",https://x.com/undefined/status/1006990033579053057,tweet,@undefined,23,0,59,1350,-,3,2018-06-13 15:01:47,,
1006986424971939840,"Oigan, a ver! El agua más famosa de México CLARAMENTE es el aguardiente, porque #MexicoNoHueleAMiedo!

Cuéntenme ustedes cómo demuestran que #MexicoNoHueleAMiedo usando este hashtag 😏",https://x.com/undefined/status/1006986424971939840,tweet,@undefined,37,7,212,3395,-,3,2018-06-13 14:47:27,,
1006984154486059009,"Jerusalén, una ciudad en donde una sociedad en conflicto convive todos los días mientras comparten un territorio... ¿Conoces de qué se trata este conflicto? ¿Te imaginas cómo es la vida cotidiana aquí? Espero que les sea de mucha utilidad este video :D

https://t.co/PzwikJG7TR https://t.co/LZdcInTjNL",https://x.com/undefined/status/1006984154486059009,tweet,@undefined,43,6,228,3080,-,0,2018-06-13 14:38:25,https://pbs.twimg.com/media/DfmFi6eW0AA_Cdv.jpg,
1006827846453645312,"@Jorgeherreramx @Mr_Miguel206 Menos de la mitad de mis viajes son patrocinados. Y suelen ser por aerolíneas y marcas; muy rara vez para promover el turismo en algún lugar. Entonces sí, puedo opinar lo que quiera.",https://x.com/undefined/status/1006827846453645312,tweet,@undefined,8,2,34,940,-,0,2018-06-13 04:17:19,,
1006789842309668865,"Cuando uno viaja, aprende a escuchar más de una historia. Cuando uno le habla a millones de personas, aprende a hacerlo con más razón. 

Así que si esperas que me ponga a generalizar y esparcir odio hacia cualquier grupo en cualquier contexto, claramente no me conoces. https://t.co/A1JPaIzm6n",https://x.com/undefined/status/1006789842309668865,tweet,@undefined,264,59,1237,14249,-,11,2018-06-13 01:46:18,,
1006758721333186562,@agustinezco JAJAJA! Obra maestra 😍,https://x.com/undefined/status/1006758721333186562,tweet,@undefined,0,0,1,83,-,0,2018-06-12 23:42:38,,
1006635033275387904,@wonicawartinez JAJAJAJA MAESTROOOOO!!!!!,https://x.com/undefined/status/1006635033275387904,tweet,@undefined,4,0,10,205,-,0,2018-06-12 15:31:08,,
1006633614962933762,@MauMtzG10 CORRAN TODOSSSS,https://x.com/undefined/status/1006633614962933762,tweet,@undefined,2,0,2,204,-,0,2018-06-12 15:25:30,,
1006633473719840768,@LuisTapia024 Los chidos de ayer y hoy :),https://x.com/undefined/status/1006633473719840768,tweet,@undefined,1,0,2,149,-,0,2018-06-12 15:24:57,,
1006632489702608897,"Estaba bien feliz posando con mi kippah, y que se me vuela https://t.co/xg7SYPKCWR",https://x.com/undefined/status/1006632489702608897,tweet,@undefined,168,50,943,17028,-,9,2018-06-12 15:21:02,"https://pbs.twimg.com/media/DfhG5DTX0AAPUVj.jpg,https://pbs.twimg.com/media/DfhG5DXWsAAz4ZO.jpg",
1006409180473896960,"@_MakiavelicO_ Jajajaja, MAESTROOOOO",https://x.com/undefined/status/1006409180473896960,tweet,@undefined,2,0,0,31,-,0,2018-06-12 00:33:41,,
1006032003165192192,"¿Qué pasó, cuates? https://t.co/jnud7gta8C",https://x.com/undefined/status/1006032003165192192,tweet,@undefined,283,43,1269,21147,-,6,2018-06-10 23:34:55,https://pbs.twimg.com/media/DfYkxW1XkAUbNy7.jpg,
1005906537817300992,@HernanGajardo75 BOSS!!!! :D,https://x.com/undefined/status/1005906537817300992,tweet,@undefined,3,0,0,61,-,0,2018-06-10 15:16:22,,
1005903538696982531,@wonicawartinez Tú siempre tan veloz ;D,https://x.com/undefined/status/1005903538696982531,tweet,@undefined,4,0,7,125,-,0,2018-06-10 15:04:27,,
1005903236627300355,"Las noticias y medios convencionales se encargan de difundir únicamente noticias negativas sobre esta parte del mundo... ¿Realmente es TAN peligroso como nos dicen? Vamos a averiguarlo.

Comienza una travesía muy interesante...

https://t.co/uS3ssIgYeP",https://x.com/undefined/status/1005903236627300355,tweet,@undefined,79,7,275,3788,-,0,2018-06-10 15:03:15,,
1005799070366126080,Extraño los domingos de Chabelo.,https://x.com/undefined/status/1005799070366126080,tweet,@undefined,196,90,2009,18284,-,1,2018-06-10 08:09:19,,
1005141067849662464,"Pasamos una noche en un hotel que está hecho CON BASURA!

Así como se escucha, así como lo oyen. Impresionantes las cosas que se pueden lograr cuando las cosas viejas se transforman, en lugar de desecharse.

https://t.co/AWyxfSdkoL https://t.co/ix5zMrC8tB",https://x.com/undefined/status/1005141067849662464,tweet,@undefined,37,2,201,3387,-,0,2018-06-08 12:34:39,https://pbs.twimg.com/media/DfL6KAqW4AEuUKP.jpg,
1005135133765140480,"@josmiranda83 @GamerZollo akiando, nadie me la maneja https://t.co/j9ZUdYIgDx",https://x.com/undefined/status/1005135133765140480,tweet,@undefined,6,0,4,93,-,0,2018-06-08 12:11:05,https://pbs.twimg.com/media/DfL1DyzXUAElR3V.jpg,
1005100988557127681,Hoy conocí cómo me veré en unos años https://t.co/qFu9IsCE1T,https://x.com/undefined/status/1005100988557127681,tweet,@undefined,558,156,3722,55606,-,38,2018-06-08 09:55:24,https://pbs.twimg.com/media/DfLV6bKW4AAYQHV.jpg,
1004767819467251712,@werevertumorro JAJAJAJA 😏😏😏,https://x.com/undefined/status/1004767819467251712,tweet,@undefined,5,1,39,1312,-,0,2018-06-07 11:51:30,,
1004441892468219905,@sorayda_analy SÍIII!!! :D,https://x.com/undefined/status/1004441892468219905,tweet,@undefined,2,0,1,19,-,0,2018-06-06 14:16:23,,
1004441823262203909,@willys_lopez_jr nel prro :v,https://x.com/undefined/status/1004441823262203909,tweet,@undefined,5,0,3,65,-,1,2018-06-06 14:16:06,,
1004440984627838979,@Alejand62253386 SEÑORÓN!,https://x.com/undefined/status/1004440984627838979,tweet,@undefined,0,0,1,36,-,0,2018-06-06 14:12:47,,
1004440884577005569,@Chan_diLy Buena pregunta... Ya me dejaste también con la duda...,https://x.com/undefined/status/1004440884577005569,tweet,@undefined,0,0,0,30,-,0,2018-06-06 14:12:23,,
1004440674031357952,"@sorayda_analy Se rifa, no?! JAJAJA",https://x.com/undefined/status/1004440674031357952,tweet,@undefined,0,0,1,47,-,0,2018-06-06 14:11:32,,
1004440530347003904,"@CharlyDL02 Está perro, no?!!!",https://x.com/undefined/status/1004440530347003904,tweet,@undefined,2,0,1,34,-,0,2018-06-06 14:10:58,,
1004435881003044864,"Exploramos el interior de una auténtica ciudad fantasma del viejo oeste. Vaqueros, pistoleros, vicios y cientos de familias que eventualmente dejaron sus hogares en completo abandono... FASCINANTE.

Espero que les guste mucho; a mí me encantó hacerlo :D

https://t.co/6mJEMoDCkk https://t.co/uTsqHs3yiV",https://x.com/undefined/status/1004435881003044864,tweet,@undefined,60,5,271,4107,-,2,2018-06-06 13:52:30,https://pbs.twimg.com/media/DfB4hjHUcAEc2UU.jpg,
1004121836341231616,"–¿Tienes novia?
–Sí, pero es de otra nación. 
–¿De qué nación es?
–De mi imagiNACIÓN.

xdxdxd",https://x.com/undefined/status/1004121836341231616,tweet,@undefined,549,538,10513,52180,-,115,2018-06-05 17:04:36,,
1004042467648258049,"En dos días comienza una travesía que me intriga demasiado...

NOS VAMOS A ISRAEL 🇮🇱 

Tantas preguntas que tengo, y tantas más que espero tener.

Muy emocionado de comenzar a compartir todo con ustedes 📹",https://x.com/undefined/status/1004042467648258049,tweet,@undefined,221,33,521,12659,-,3,2018-06-05 11:49:13,,
1003730732500639744,"Qué tristeza leer y ver imágenes de lo que está sucediendo en Guatemala...

El planeta actúa sin aviso previo, y las consecuencias pueden ser devastadoras. Me da pavor pensar que hay decenas más de civilizaciones construidas literalmente abajo de volcanes.",https://x.com/undefined/status/1003730732500639744,tweet,@undefined,123,21,1585,14036,-,1,2018-06-04 15:10:29,,
1003677822739570688,@AlexMonthy @LiliUrbina_ @RocioDiazPRI @ESCORPIONGOLDEN NO MA MES que esto está pasando. Parece broma...,https://x.com/undefined/status/1003677822739570688,tweet,@undefined,23,0,116,2680,-,0,2018-06-04 11:40:15,,
1003471498814918657,"Oye @werevertumorro...

La chidez se acerca... 😏 https://t.co/hPGIornqm4",https://x.com/undefined/status/1003471498814918657,tweet,@undefined,538,116,2454,34714,-,17,2018-06-03 22:00:23,https://pbs.twimg.com/media/De0L_mGUYAEqVXT.jpg,
1003347452869525505,"Me enfermé muy feo estando de viaje y tuve que ir a un hospital en otro país.

Así que aproveché para hacer este video sobre cómo es el servicio médico y qué se puede hacer cuando te encuentras en una situación similar. ¡Espero que les guste! 🏩👨🏻‍⚕️

https://t.co/bbdQW3buKc",https://x.com/undefined/status/1003347452869525505,tweet,@undefined,61,16,259,4557,-,2,2018-06-03 13:47:28,,
1003147322140659712,"Mientras más me la paso viajando, más polvo junta el Bvochido ahí estacionado...

Tal vez no merezco un automóvil tan épico.",https://x.com/undefined/status/1003147322140659712,tweet,@undefined,402,22,616,16227,-,1,2018-06-03 00:32:13,,
1002992145228357632,@juancetina_ Es un VIDEAZO 🤤🍔,https://x.com/undefined/status/1002992145228357632,tweet,@undefined,15,0,21,835,-,0,2018-06-02 14:15:36,,
